id,name,maxCopies,rules,unsure,quoteMissing,overridden,reasons,quotes,note
94113093,Doodlebook - Uh uh uh!,1,7b 9b 10,false,false,false,10: Negates an attack. | 7b: Special Summons from the GY. | 9b: Grants battle destruction protection.,"10: Negate that attack | 7b: Special Summon 1 ""Doodle Beast"" monster from your GY | 9b: It cannot be destroyed by battle",
10389794,Doom Donuts,1,8,false,false,false,8: Can destroy multiple opponent monsters.,8: Destroy all face-up monsters on the field with an original ATK or DEF of 0,
94944637,Doom Shaman,1,7b,false,false,false,7b: Special Summons from a GY.,7b: Special Summon 1 Fiend-Type monster from your hand or from either Graveyard,
83116692,Doombearer Psychopompos,1,7b,false,false,false,7b: Special Summons itself from banishment.,7b: You can Special Summon this banished card,
78700060,Doomcaliber Knight,1,10,false,false,false,10: Negates a monster effect activation.,10: negate the activation,
1764972,Doomkaiser Dragon/Assault Mode,1,7b,false,false,false,7b: Special Summons from GYs.,7b: Special Summon any number of Zombie-Type monsters from either player's Graveyard(s),
39185163,Doomking Balerdroch,1,7b 10,false,false,false,7b: Special Summons itself from the GY. | 10: Negates effects.,7b: You can Special Summon this card in Defense Position | 10: Negate that effect,
49109013,Doomstar Ulka,1,7b,false,false,false,"7b: Special Summons a monster from GY/banishment, or itself from banishment.","7b: if that monster is in the GY or banished face-up, Special Summon it",
84054556,"DoomZ Command ""A.D.R.A.S.T.E.I.A.""",1,7b 9b,false,false,false,9b: Grants battle-destruction protection. | 7b: Special Summons from the GY or banishment.,"9b: would be destroyed by battle each turn, it is not destroyed | 7b: from your hand, GY, or banishment",
18789533,Dotscaper,1,7b,false,false,false,7b: Special Summons itself from the GY or banishment.,7b: If this card is banished: You can Special Summon this card,
1607603,Double Dai,1,7b,false,false,false,7b: Special Summons from the GY.,7b: from your Deck or GY,
44883600,Double Defender,1,10,false,false,false,10: Negates an attack.,10: negate that attack,
93612434,Double Disruptor Dragon,1,7b,false,false,false,7b: summons monsters from the GY,"7b: target 2 ""Rokket"" monsters in your GY with different names; Special Summon them",
64319467,Double Fin Shark,1,7b,false,false,false,7b: Special Summons from the GY.,7b: monster in your Graveyard; Special Summon that target,
73239437,Double Hero Attack,1,7b,false,false,false,7b: Special Summons a monster from the GY.,"7b: Target 1 ""HERO"" Fusion Monster in your GY; Special Summon it",
6214163,Double Hooking,1,7b,false,false,false,7b: Special Summons monsters from the GY.,7b: target up to 2 monsters in your GY; Special Summon them,
72621670,Double Magical Arm Bind,1,7a,false,false,false,7a: Takes control of opponent's monsters.,7a: take control of both targets,
94770493,Double or Nothing!,1,6b,false,false,false,6b: Doubles ATK.,6b: its ATK is doubled during the Damage Step only,
5914184,Double Payback,1,6a,true,false,false,6a: Damage is the card's purpose; destruction is only of itself.,6a: inflict 2000 damage to your opponent for each Payback Counter on this card,Damage follows destroying itself; could count as byproduct of destruction.
63730624,Double Tool C&D,1,10,false,false,false,10: Negates the attack target's effects.,10: any effects of the attack target that activate or apply on the field are negated,
51976476,Double Trap Hole,1,8,false,false,false,8: Can banish multiple opponent monsters.,8: Banish those monster(s),
21007444,Double-Edged Sword Technique,1,7b,false,false,false,7b: Special Summons from the GY.,"7b: Target 2 ""Six Samurai"" monsters in your GY; Special Summon those targets",
27995943,Dr. Frankenderp,1,5,false,false,false,5: Adds the blind top card to hand (ruling 18).,5: reveal it and add it to your hand,"Skipping own Draw Phase is self-imposed, not 11."
9070454,Draco-Utopian Aura,1,7b 10,false,false,false,10: Negates an activation. | 7b: Special Summons from the GY.,10: Negate the activation | 7b: Special Summon the monster that was destroyed and sent to the GY,
33760966,Dracotail Arthalion,1,7b,false,false,false,7b: Revives itself from the GY.,7b: You can Special Summon this card,Extra Deck monster: rule 8 does not apply.
5431722,Dracotail Flame,1,5 10,false,false,false,10: Negates a Spell's effects. | 5: Draws a card after placing a card on the Deck.,10: negate its effects | 5: then draw 1 card,
79755671,Dracotail Gulamel,1,7b,false,false,false,7b: Revives itself from GY.,7b: You can Special Summon this card,
69932023,Dracotail Horn,1,5,false,false,false,5: Draws a card.,5: then draw 1 card,
7375867,Dracotail Mululu,1,10,false,false,false,10: Negates monster effects.,10: negate the effects of 1 face-up monster your opponent controls,
44482554,Dracotail Pan,1,7b,false,false,false,7b: Special Summons from the GY.,"7b: Special Summon 1 non-Fusion ""Dracotail"" monster from your GY",
84477320,Dracotail Phryxul,1,7b,false,false,false,7b: Special Summons a monster from the GY.,"7b: monster in your GY, except",
42125140,Dracotail Shaulas,1,7b,false,false,false,7b: Summons itself from the GY.,"7b: You can Special Summon this card, but banish it when it leaves the field",
80208225,Dracotail Sting,1,5,false,false,false,5: Draws a card.,5: then draw 1 card,
65737274,Dragard,1,7b,false,false,false,7b: Special Summons a monster from the GY.,7b: target 1 Normal Monster with 1000 or less ATK in your Graveyard; Special Summon that target,
16435215,Dragged Down into the Grave,1,5,false,false,false,5: Draws a card.,5: both players draw 1 card,
48705086,Dragolithia Kunzite,1,7b,false,false,false,7b: Revives a Normal Monster from the GY.,7b: Special Summon it in Defense Position,
50045299,Dragon Capture Jar,1,3.3,false,false,false,3.3: Continuous position lock limited to Dragon monsters.,3.3: also they cannot change their battle positions,
87835759,Dragon Knight of Creation,1,7b,false,false,false,7b: Special Summons a monster from the GY.,7b: Special Summon that monster,
29228350,Dragon Laser,1,8,false,false,false,8: Mass destruction.,8: destroy all monsters your opponent controls,
63018132,Dragon Manipulator,1,7a,false,false,false,7a: Takes control of an opponent's monster.,7a: Take control of 1 face-up Dragon-Type monster,
76076738,Dragon Nails,1,7b 9a,false,false,false,9a: Grants effect indestructibility. | 7b: Special Summons the destroyed monster from the GY.,9a: it cannot be destroyed by your opponent's card effects | 7b: You can Special Summon that monster,
55763552,Dragon Piper,1,8,false,false,false,8: Can destroy multiple opponent cards.,"8: Destroy all face-up ""Dragon Capture Jar""(s) on the field",
80513550,Dragon Queen of Tragic Endings,1,5 7b,false,false,false,5: Draws a card. | 7b: Revives itself.,5: then you draw 1 card | 7b: Special Summon this card from the Graveyard,
71867500,Dragon Revival Rhapsody,1,7b,false,false,false,7b: Special Summons monsters from the GY.,7b: target up to 2 Dragon monsters in your GY,
63300440,Dragon Shield,1,9a 9b,false,false,false,9a: Grants effect-destruction protection. | 9b: Grants battle-destruction protection.,9a: cannot be destroyed by battle or by card effects | 9b: cannot be destroyed by battle,
55991637,Dragon's Gunfire,1,6a,false,false,false,6a: Direct effect damage.,6a: Inflict 800 damage to your opponent,
63295720,Dragon's Light and Darkness,1,10,false,false,false,10: Negates an effect.,10: Negate that effect,
85442146,Dragon's Mind,1,10,false,false,false,10: Negates an activation.,10: Negate the activation,
20638610,Dragon's Rebirth,1,7b,false,false,false,7b: Special Summons from the GY.,7b: Special Summon 1 Dragon monster from your hand or GY,
12163590,Dragonmaid Cehrmba,1,7b 9a,false,false,false,9a: Grants effect-destruction protection. | 7b: Summons from GY or banishment.,"9a: cannot be destroyed by your opponent's card effects | 7b: Special Summon 1 "" Dragonmaid "" monster from your GY or banishment",
76782778,Dragonmaid Ernus,1,9a,false,false,false,9a: Self-protection from destruction by card effects.,9a: Cannot be destroyed by card effects while you control a Fusion Monster,
78231355,Dragonmaid Hospitality,1,7b,false,false,false,7b: Special Summons a monster from the GY.,7b: from your hand or GY,
15848542,Dragonmaid Lorpar,1,9a,false,false,false,9a: Effect-destruction immunity.,9a: Cannot be destroyed by card effects while you control a Fusion Monster,
49575521,Dragonmaid Nudyarl,1,9a,false,false,false,9a: Effect-destruction protection.,9a: Cannot be destroyed by card effects while you control a Fusion Monster,
15754711,Dragonmaid Send-Off,1,9a 9b,false,false,false,9a: Grants the summoned monster effect-destruction immunity. | 9b: Grants the summoned monster battle-destruction immunity.,9a: cannot be destroyed by battle or card effects until the end of the next turn | 9b: cannot be destroyed by battle or card effects until the end of the next turn,
24799107,Dragonmaid Sheou,1,7b 10,false,false,false,10: Negates an activation. | 7b: Can Special Summon from the GY.,"10: You can negate the activation | 7b: Special Summon 1 Level 9 or lower ""Dragonmaid"" monster from your hand or GY",
57416183,Dragonmaid Tidying,1,7b,false,false,false,7b: Special Summons from the GY.,"7b: Special Summon 1 ""Dragonmaid"" monster from your hand or GY",
42055234,Dragonmaid Tinkhec,1,9a,false,false,false,9a: Self-protection from destruction by effects.,9a: Cannot be destroyed by card effects,
14625090,Dragonmaid Welcome,1,9a,false,false,false,9a: Makes monsters untargetable by opponent's card effects.,"9a: Your opponent cannot target ""Dragonmaid"" monsters you control with card effects this turn",
53184342,Dragunity Arma Gram,1,7b 10,false,false,false,7b: Revives itself. | 10: Negates a monster.,7b: Special Summon this card from your hand or GY | 10: its effects are negated,
63487632,Dragunity Arma Leyvaten,1,7b,false,false,false,7b: Revives from the GY.,7b: Special Summon this card from your hand or Graveyard,
13361027,Dragunity Darkspear,1,7b,false,false,false,7b: Revives from GY.,"7b: select 1 Level 4 or lower Winged Beast-Type monster in your Graveyard, and Special Summon it",
60004971,Dragunity Divine Lance,1,9a,false,false,false,9a: Grants partial unaffected protection.,9a: it is unaffected by Trap effects,
52962804,Dragunity Draft,1,9a,false,false,false,9a: Grants unaffected status to attacking Dragunity monsters.,9a: it is unaffected by your opponent's card effects,
69975751,Dragunity Guisarme,1,7b,false,false,false,7b: Special Summons a monster from the GY.,7b: monster in your GY; Special Summon it,
92868896,Dragunity Senatus,1,9a 9b,false,false,false,9a: Destruction substitute vs effects. | 9b: Destruction substitute vs battle.,"9a: would be destroyed by battle or card effect, you can destroy 1 ""Dragunity"" card equipped to this card, instead | 9b: would be destroyed by battle or card effect, you can destroy 1 ""Dragunity"" card equipped to this card, instead",
43250041,Draining Shield,1,10,false,false,false,10: Negates an attack.,10: negate that attack,
70366448,Drastic Draw,1,5,false,false,false,5: Draws cards.,5: draw 3 cards,
26557451,Draw Discharge,1,6a,false,false,false,"6a: Damage triggered by a draw, with no board change.",6a: inflict damage to your opponent equal to their combined ATK,
41367003,Draw Muscle,1,5 9b,false,false,false,5: Draws a card. | 9b: Grants battle indestructibility.,5: draw 1 card | 9b: that monster cannot be destroyed by battle this turn,
856784,Draw of Fate,1,5,false,false,false,5: Draws a card.,5: then draw 1 card,
37444964,Dream Mirror Fantasy,1,9a 9b,false,false,false,9a: Destruction substitute against effects (ruling 6). | 9b: Destruction substitute against battle (ruling 6).,"9a: would be destroyed by battle or card effect, you can banish this card from your GY instead | 9b: would be destroyed by battle or card effect, you can banish this card from your GY instead",
74665651,Dream Mirror of Joy,1,9a,false,false,false,9a: Grants untargetability.,9a: cannot be targeted by your opponent's card effects,
61459246,Dream Mirror Oneiromancy,1,10,false,false,false,10: negates activation or summon,10: Negate the activation,
6180710,Dream Shark,1,7b 9b,false,false,false,9b: Survives battle destruction. | 7b: Special Summons itself from the GY.,"9b: The first time this card would be destroyed by battle each turn, it is not destroyed | 7b: while this card is in your GY (except during the Damage Step): You can Special Summon this card",
94982447,"Dreiath III, the True Dracocavalry General",1,9a,false,false,false,9a: Grants untargetability and effect indestructibility.,"9a: Your opponent cannot target face-up ""True Draco"" or ""True King"" monsters on the field with card effects",
98248208,"Driangle, Dragon of the Dark Deep",1,6a,false,false,false,"6a: Damage from milling, not destruction/summon/battle.",6a: inflict 1000 damage to your opponent,
